id,slug,year,shadow,details
59,chuck-wood,2014,1.0,
59,chuck-wood,2015,,
59,chuck-wood,2016,,
59,chuck-wood,2017,,
59,chuck-wood,2018,,
59,chuck-wood,2019,1.0,
59,chuck-wood,2020,1.0,
59,chuck-wood,2021,1.0,
59,chuck-wood,2022,1.0,
59,chuck-wood,2023,0.0,
59,chuck-wood,2024,,
