id,slug,year,shadow,details
44,boise-bill,2007,1.0,
44,boise-bill,2008,,
44,boise-bill,2009,1.0,
44,boise-bill,2010,1.0,
44,boise-bill,2011,1.0,
44,boise-bill,2012,1.0,
44,boise-bill,2013,1.0,
44,boise-bill,2014,,
44,boise-bill,2015,0.0,
44,boise-bill,2016,1.0,
44,boise-bill,2017,0.0,
44,boise-bill,2018,0.0,
44,boise-bill,2019,,
44,boise-bill,2020,,
44,boise-bill,2021,,
44,boise-bill,2022,,
44,boise-bill,2023,,
44,boise-bill,2024,,
