id,slug,year,shadow,details
41,fenwick-flossie,2010,1.0,
41,fenwick-flossie,2011,,
41,fenwick-flossie,2012,0.0,
41,fenwick-flossie,2013,0.0,
41,fenwick-flossie,2014,0.0,
41,fenwick-flossie,2015,,
41,fenwick-flossie,2016,1.0,
41,fenwick-flossie,2017,1.0,
41,fenwick-flossie,2018,1.0,
41,fenwick-flossie,2019,,
41,fenwick-flossie,2020,0.0,
41,fenwick-flossie,2021,0.0,
41,fenwick-flossie,2022,0.0,
41,fenwick-flossie,2023,1.0,
41,fenwick-flossie,2024,0.0,
