id,slug,year,shadow,details
47,chesapeake-chuck,2014,1.0,
47,chesapeake-chuck,2015,0.0,
47,chesapeake-chuck,2016,1.0,
47,chesapeake-chuck,2017,0.0,
47,chesapeake-chuck,2018,1.0,
47,chesapeake-chuck,2019,,
47,chesapeake-chuck,2020,0.0,
47,chesapeake-chuck,2021,0.0,
47,chesapeake-chuck,2022,0.0,
47,chesapeake-chuck,2023,0.0,
47,chesapeake-chuck,2024,1.0,
