id,slug,year,shadow,details
39,buffalo-bert,2013,1,
39,buffalo-bert,2014,1,
39,buffalo-bert,2015,1,
39,buffalo-bert,2016,1,
39,buffalo-bert,2017,1,
39,buffalo-bert,2018,1,
39,buffalo-bert,2019,1,
39,buffalo-bert,2020,1,
39,buffalo-bert,2021,1,
39,buffalo-bert,2022,1,
39,buffalo-bert,2023,1,
39,buffalo-bert,2024,1,
