id,slug,year,shadow,details
29,flatiron-freddy,2010,1,
29,flatiron-freddy,2011,1,
29,flatiron-freddy,2012,0,
29,flatiron-freddy,2013,1,
29,flatiron-freddy,2014,0,
29,flatiron-freddy,2015,1,
29,flatiron-freddy,2016,0,
29,flatiron-freddy,2017,0,
29,flatiron-freddy,2018,1,
29,flatiron-freddy,2019,1,
29,flatiron-freddy,2020,1,
29,flatiron-freddy,2021,1,
29,flatiron-freddy,2022,0,
29,flatiron-freddy,2023,1,
29,flatiron-freddy,2024,0,
