id,slug,year,shadow,details
36,beardsley-bart,2010,0.0,
36,beardsley-bart,2011,,
36,beardsley-bart,2012,0.0,
36,beardsley-bart,2013,0.0,
36,beardsley-bart,2014,0.0,
36,beardsley-bart,2015,,
36,beardsley-bart,2016,0.0,
36,beardsley-bart,2017,0.0,
36,beardsley-bart,2018,0.0,
36,beardsley-bart,2019,1.0,
36,beardsley-bart,2020,0.0,
36,beardsley-bart,2021,0.0,
36,beardsley-bart,2022,0.0,
36,beardsley-bart,2023,0.0,
36,beardsley-bart,2024,0.0,
